system:index,water_area_ha,water_area_m2,year,.geo
0_00000000000000000286,0.1435010104908663,1435.010104908663,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91525161494333,19.18799783459602],[72.91525161494333,19.188252028459374],[72.91475223529406,19.188252029210307],[72.91475223529406,19.18799783585016],[72.91525161494333,19.18799783459602]]]}"
0_00000000000000000287,0.28703865731632006,2870.3865731632004,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91424834836543,19.187997844209082],[72.91424834836543,19.188501755155624],[72.91374896662279,19.188501752052172],[72.91374896662279,19.187997842103243],[72.91424834836543,19.187997844209082]]]}"
0_00000000000000000288,0.026710663694493913,267.1066369449391,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.95674802412807,19.188252006602127],[72.95674802412807,19.188501766718097],[72.95649833287888,19.188501788366434],[72.95649833287888,19.188252028497036],[72.95674802412807,19.188252006602127]]]}"
0_00000000000000000289,0.01757378771613626,175.73787716136258,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.98550031280736,19.188252037435355],[72.98550031280736,19.188501738153956],[72.98525065193941,19.18850172016575],[72.98525065193941,19.188252019693206],[72.98550031280736,19.188252037435355]]]}"
0_0000000000000000028a,0.040931752041087434,409.31752041087435,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91449808390838,19.188501716507773],[72.91449808390838,19.188751435006782],[72.91424834836545,19.188751473407425],[72.91424834836543,19.188501755155624],[72.91449808390838,19.188501716507773]]]}"
0_0000000000000000028b,0.3339365713979684,3339.3657139796837,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.98475114921366,19.189250854471886],[72.98475114921366,19.189001154019284],[72.98500090070894,19.189001181894444],[72.98500090070894,19.189750284463024],[72.98450148755165,19.189750323145187],[72.98450148755165,19.18925092225979],[72.98475114921366,19.189250854471886]]]}"
0_0000000000000000028c,0.2087109613994524,2087.109613994524,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.95700222054285,19.189250841119605],[72.95700222054285,19.189750275512864],[72.95725191126127,19.189750342012204],[72.95725191126127,19.188751472869416],[72.95750160171666,19.18875145020594],[72.95775129190899,19.188751427124416],[72.95775129190899,19.18999997253225],[72.95750160171666,19.18999999438127],[72.95750160171666,19.190249756344134],[72.95700222054285,19.190249710536037],[72.95700222054285,19.190000036825086],[72.95674802412807,19.18999997968848],[72.95674802412807,19.189250872494586],[72.95700222054285,19.189250841119605]]]}"
0_0000000000000000028d,68.23677980651217,682367.7980651218,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91250037252028,19.18999998169674],[72.91250037252028,19.19024969916362],[72.91275010988679,19.190249752917616],[72.91275010988679,19.19049947078933],[72.91349923029824,19.190499446196252],[72.91349923029824,19.19024972758293],[72.91399861256193,19.19024973498336],[72.91399861256193,19.190000016033203],[72.91449808390838,19.1900000298661],[72.91449808390838,19.190249749310716],[72.91475223529406,19.190249694623393],[72.91475223529406,19.189999974927208],[72.9150019703112,19.190000024662563],[72.9150019703112,19.18975030487671],[72.91525161494333,19.18975025760355],[72.91525161494333,19.188751466791647],[72.91550134943928,19.1887514267105],[72.9155013494393,19.18799788151277],[72.91525161494333,19.18799783459602],[72.91525161494333,19.18774820357062],[72.9150019703112,19.187748165081143],[72.91475223529406,19.187748205318936],[72.91475223529406,19.18699905144062],[72.91449808390838,19.186999021659233],[72.91449808390838,19.185750524018115],[72.91475223529406,19.18575046479839],[72.91475223529406,19.18624989898195],[72.9150019703112,19.1862499450043],[72.9150019703112,19.18649966258001],[72.91525161494333,19.18649961209035],[72.91525161494333,19.18674933007093],[72.9155013494393,19.18674928800795],[72.91575108367462,19.18674933327035],[72.91575108367462,19.186999051903104],[72.91650019469263,19.186999001837982],[72.91650019469262,19.186749370207696],[72.91724930336484,19.186749315637915],[72.91724930336484,19.186499595679916],[72.91749903577539,19.186499637768154],[72.91749903577539,19.186749357973362],[72.91774876792518,19.186749312146283],[72.91774876792518,19.186499591693924],[72.91925148124447,19.186499631297675],[72.91925148124447,19.186749353237346],[72.91975085149996,19.186749334444638],[72.9200005812978,19.186749284846112],[72.92000058129781,19.18699900768485],[72.92025031083473,19.186999045660446],[72.92050004011075,19.186999083217913],[72.92050004011075,19.187498442611705],[72.92000058129781,19.1874984538355],[72.92000058129781,19.18774817714739],[72.91975085149996,19.187748138012157],[72.91975085149996,19.18825205963098],[72.92000058129781,19.188252011519477],[72.92000058129781,19.188501735307167],[72.92074967900353,19.18850175610038],[72.92099940775776,19.188501794308895],[72.92099940775776,19.18875143149675],[72.92124913625102,19.18875146953417],[72.92124913625102,19.18850174435327],[72.92174859245458,19.18850173093319],[72.92174859245458,19.188751456608326],[72.92199823004304,19.188751484796526],[72.92199823004304,19.189250849367326],[72.9222479574924,19.189250886226358],[72.92250210064091,19.189250905068214],[72.92250210064091,19.189999998474935],[72.92275182756357,19.190000035231517],[72.92275182756357,19.190998858883095],[72.92300155422514,19.19099880846272],[72.92300155422514,19.191248536953168],[72.9222479574924,19.191248528280852],[72.9222479574924,19.191498256183127],[72.9214988644833,19.19149823402221],[72.9214988644833,19.193250715914527],[72.92174859245458,19.19325066982096],[72.92174859245458,19.193999856303773],[72.92199823004304,19.19399980193637],[72.9222479574924,19.19399984349491],[72.9222479574924,19.194249573131295],[72.92124913625102,19.194249499743595],[72.92124913625102,19.193999858842794],[72.92099940775776,19.193999815611257],[72.92074967900355,19.19399985970851],[72.92074967900355,19.193750131712005],[72.92050004011075,19.19375009648845],[72.91875201982285,19.193750137615464],[72.91875201982285,19.193500411753206],[72.91824814131915,19.193500422640117],[72.91824814131915,19.19375014800369],[72.91650019469263,19.19375008357955],[72.91650019469263,19.193999807370414],[72.91600072752519,19.193999792325698],[72.91600072752519,19.194499239390638],[72.9157510836746,19.194499283219475],[72.91575108367462,19.195248366509833],[72.91600072752519,19.1952484111678],[72.91600072752519,19.195498047662337],[72.91625046123926,19.195498100749855],[72.91625046123926,19.196001937492337],[72.91600072752519,19.196001971651864],[72.91600072752519,19.195747772059804],[72.91575108367462,19.19574781465335],[72.91575108367462,19.195498090502966],[72.9155013494393,19.19549812432449],[72.9150019703112,19.195498111568007],[72.9150019703112,19.195248388316365],[72.9155013494393,19.195248400578528],[72.91550134943928,19.19499867698984],[72.91525161494333,19.194998623141913],[72.91449808390838,19.194998660441126],[72.91449808390838,19.194499215721812],[72.91424834836543,19.194499248432717],[72.91250037252028,19.19449921966424],[72.91250037252028,19.1942494995182],[72.91275010988679,19.194249557232972],[72.91275010988679,19.193999836996966],[72.91250037252028,19.193999867273646],[72.91250037252028,19.1932507082514],[72.91275010988679,19.19325067723305],[72.91275010988679,19.192501606629484],[72.91299975686758,19.192501565849895],[72.91299975686758,19.192251846468388],[72.91275010988679,19.192251887495093],[72.91275010988679,19.191498256107714],[72.91250037252028,19.19149828886099],[72.91250037252028,19.190998852509495],[72.9122506348933,19.190998885338843],[72.9122506348933,19.190749167646587],[72.91250037252028,19.19074913457],[72.91250037252028,19.19049941678804],[72.9122506348933,19.19049945011185],[72.9122506348933,19.190000015515018],[72.91250037252028,19.18999998169674]],[[72.91625046123926,19.193500396999923],[72.91625046123926,19.19325067377094],[72.91650019469263,19.19325072421529],[72.91650019469263,19.193500447691495],[72.91625046123926,19.193500396999923]],[[72.91625046123926,19.193500396999923],[72.91625046123926,19.193750120386273],[72.91575108367462,19.193750113599304],[72.91575108367462,19.19350039070725],[72.91625046123926,19.193500396999923]]]}"
0_0000000000000000028e,1.953623467485015,19536.23467485015,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.97474942949037,19.192251882940557],[72.97474942949037,19.192002190457377],[72.97625214271248,19.192002161528407],[72.97625214271248,19.192251855493424],[72.97574829605472,19.192251879076302],[72.97574829605472,19.19250157270175],[72.97599796698469,19.192501522771064],[72.97599796698469,19.193250693095383],[72.97625214271248,19.19325072069206],[72.97625214271248,19.19350041544328],[72.97599796698469,19.19350038759595],[72.97599796698469,19.193750082253704],[72.97524886330086,19.19375013076668],[72.97524886330086,19.19325065531989],[72.97574829605472,19.193250742287475],[72.97574829605472,19.192751266484443],[72.97549853475911,19.192751307185233],[72.97524886330086,19.192751268267806],[72.97524886330086,19.192501574977598],[72.97499910147683,19.19250152732266],[72.97499910147683,19.193250694691663],[72.97474942949037,19.193250654445755],[72.97474942949037,19.192751268378696],[72.97449975723988,19.19275131597279],[72.97449975723988,19.192251843261715],[72.97474942949037,19.192251882940557]]]}"
0_0000000000000000028f,0.07180342752793258,718.0342752793257,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.97650181310948,19.19350036565374],[72.97650181310948,19.19375014857464],[72.97625214271248,19.193750110351687],[72.97625214271248,19.19350041544328],[72.97650181310948,19.19350036565374]]]}"
0_00000000000000000290,0.21533533077165193,2153.3533077165193,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.92199823004304,19.1944992608722],[72.92199823004304,19.194748990576066],[72.92124913625102,19.194748957511532],[72.92124913625102,19.194499228548917],[72.92199823004304,19.1944992608722]]]}"
0_00000000000000000291,1.4361257476657046,14361.257476657045,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.98500090070894,19.194249493616628],[72.98500090070894,19.19399978976928],[72.98525065193941,19.1939998221542],[72.98525065193941,19.195248344192965],[72.98550031280736,19.195248368829617],[72.98550031280736,19.195747779236882],[72.98575006350825,19.195747812508706],[72.98575006350825,19.196751112472818],[72.98525065193941,19.19675105209453],[72.98525065193941,19.196251640917488],[72.98500090070894,19.196251694082534],[72.98500090070894,19.194499285390563],[72.98475114921366,19.194499252095053],[72.98475114921366,19.194249548336686],[72.98500090070894,19.194249493616628]]]}"
0_00000000000000000292,1.3047330600544054,13047.330600544054,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.98624947401805,19.1972504971822],[72.98624947401805,19.197000790216848],[72.98649913382714,19.197000814908282],[72.98649913382714,19.19750022948803],[72.9867488834687,19.197500262814664],[72.9867488834687,19.19799967851445],[72.98699854274827,19.197999615583132],[72.98699854274827,19.198998449849526],[72.98724829186011,19.19899848381655],[72.9872482918601,19.199497902383207],[72.98699854274827,19.199497867923935],[72.98699854274827,19.199248158808306],[72.9867488834687,19.19924822050972],[72.9867488834687,19.198499094841914],[72.98649913382714,19.198499060530736],[72.98649913382714,19.198249352534685],[72.98624947401805,19.198249326613023],[72.98624947401805,19.197999619019928],[72.98599972384679,19.19799967213528],[72.98575006350825,19.19799964562355],[72.98575006350825,19.197250525262245],[72.98624947401805,19.1972504971822]]]}"
0_00000000000000000293,0.07312678392298082,731.2678392298081,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.98775220403424,19.20025146978907],[72.98775220403424,19.200501180277385],[72.98749795061006,19.20050115644412],[72.98749795061006,19.200251446206355],[72.98775220403424,19.20025146978907]]]}"
0_00000000000000000294,0.04951547349219229,495.1547349219229,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.02974798967293,19.19024969663853],[73.02974798967293,19.190499442169752],[73.02949828585552,19.190499399937973],[73.02949828585552,19.190249742436166],[73.02974798967293,19.19024969663853]]]}"
0_00000000000000000295,0.07456784308340034,745.6784308340034,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.02949828585552,19.190499399937973],[73.02949828585552,19.190749145380998],[73.02924858177077,19.19074910248592],[73.02924858177077,19.190499445072284],[73.02949828585552,19.190499399937973]]]}"
0_00000000000000000296,3.208330571716908,32083.30571716908,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.02549848430981,19.193500416082845],[73.02549848430981,19.19275127460987],[73.02574819240799,19.19275123796582],[73.02574819240799,19.19200218495365],[73.02599790023905,19.192002147155236],[73.02599790023905,19.191498272582752],[73.02625202182314,19.191498301015315],[73.02625202182314,19.19099881572614],[73.02650172911513,19.190998863881127],[73.02650172911513,19.190749121226894],[73.02700114289757,19.190749128009184],[73.02700114289757,19.19149827013349],[73.02650172911513,19.19149826187827],[73.02650172911513,19.192002137450224],[73.02675143613996,19.192002186173813],[73.02675143613996,19.19250158592502],[73.02650172911513,19.192501536710417],[73.02650172911513,19.192751280467927],[73.02625202182314,19.192751318373276],[73.02625202182314,19.193500374285325],[73.02599790023905,19.19350043163298],[73.02599790023905,19.194499232571154],[73.02524877594448,19.194499249564824],[73.02524877594448,19.193500451572426],[73.02549848430981,19.193500416082845]]]}"
0_00000000000000000297,0.060745946463790584,607.4594646379059,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.1362491204874,19.207751667766544],[73.1362491204874,19.208001440823406],[73.13599944198776,19.208001375534216],[73.13599944198776,19.207751690545674],[73.1362491204874,19.207751667766544]]]}"
0_00000000000000000298,0.07171889034495635,717.1889034495634,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.01500176476746,19.219002038746634],[73.01500176476746,19.219251700007455],[73.01475204518637,19.219251692594238],[73.01475204518637,19.21900203157899],[73.01500176476746,19.219002038746634]]]}"
0_00000000000000000299,0.07160742759854186,716.0742759854186,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.99874826650708,19.22124936557805],[72.99874826650708,19.221499100028684],[72.99849861970254,19.221499071725916],[72.99849861970254,19.22124942530111],[72.99874826650708,19.22124936557805]]]}"
0_0000000000000000029a,0.07175466416302849,717.5466416302849,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.0127498646693,19.22149910310454],[73.0127498646693,19.221748851491082],[73.01250014268541,19.221748837847436],[73.01250014268541,19.22149908970659],[73.0127498646693,19.22149910310454]]]}"
0_0000000000000000029b,0.07168088815726485,716.8088815726485,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.01250014268541,19.221748837847436],[73.01250014268541,19.221998498358786],[73.01225042043512,19.221998484051007],[73.01225042043514,19.22174882378526],[73.01250014268541,19.221748837847436]]]}"
0_0000000000000000029c,4.756793908278518,47567.93908278518,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.01225042043514,19.222752118390645],[73.01225042043514,19.222248232257144],[73.01349902902255,19.22224821305368],[73.01374874994077,19.22224822551437],[73.01374874994077,19.22300177698547],[73.0132493078379,19.22300183794856],[73.0132493078379,19.223501249945247],[73.01349902902255,19.22350126405708],[73.01374874994077,19.22350127775034],[73.01374874994077,19.22375094058007],[73.01399847059254,19.22375095410037],[73.01399847059254,19.2242503685029],[73.01449782101007,19.224250386714974],[73.01475204518637,19.224250388296372],[73.01475204518637,19.224500052578623],[73.01449782101007,19.22450005074724],[73.01449782101007,19.22499946706387],[73.01475204518637,19.22499946939531],[73.01475204518637,19.22574863967821],[73.01424810089115,19.225748621948416],[73.01424810089115,19.225998286666577],[73.01399847059254,19.22599836769684],[73.01399847059254,19.22624803232474],[73.01299958638681,19.2262480536933],[73.01299958638681,19.224999473659448],[73.0127498646693,19.22499945723668],[73.0127498646693,19.224250382045156],[73.01250014268541,19.224250365940676],[73.01250014268541,19.22350120509842],[73.01225042043514,19.223501277097622],[73.01225042043512,19.223251528111486],[73.01200078800602,19.223251520708803],[73.01175106522311,19.223251504331365],[73.01175106522311,19.22275209559294],[73.01225042043514,19.222752118390645]]]}"
0_0000000000000000029d,0.07178584867589613,717.8584867589614,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.06824781332642,19.23475154555893],[73.06824781332642,19.235001268877426],[73.06799815090456,19.235001247440145],[73.06799815090456,19.234751524366384],[73.06824781332642,19.23475154555893]]]}"
0_0000000000000000029e,0.06003631065219056,600.3631065219056,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.0685020688275,19.23500128581271],[73.0685020688275,19.235251009535027],[73.06824781332642,19.2352509923505],[73.06824781332642,19.235001268877426],[73.0685020688275,19.23500128581271]]]}"
0_0000000000000000029f,0.12585506050259457,1258.5506050259457,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.0690014823789,19.2352509715125],[73.0690014823789,19.23550069587888],[73.0685020688275,19.235500645604617],[73.0685020688275,19.235251009535027],[73.0690014823789,19.2352509715125]]]}"
0_000000000000000002a0,0.07167502938364066,716.7502938364066,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.06925114371735,19.23550071612407],[73.06925114371735,19.23575035308212],[73.0690014823789,19.235750420399825],[73.0690014823789,19.23550069587888],[73.06925114371735,19.23550071612407]]]}"
0_000000000000000002a1,0.07182225332821116,718.2225332821116,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.06950089485146,19.235750381681726],[73.06950089485146,19.23600010684669],[73.06925114371735,19.23600007800228],[73.06925114371735,19.23575035308212],[73.06950089485146,19.235750381681726]]]}"
0_000000000000000002a2,0.0749528547488942,749.528547488942,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.06975055565054,19.236000126744255],[73.06975055565054,19.236249764500577],[73.06950089485146,19.23624983216618],[73.06950089485146,19.23600010684669],[73.06975055565054,19.236000126744255]]]}"
0_000000000000000002a3,0.07171153885785271,717.1153885785271,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.07000030624506,19.23624979275244],[73.07000030624506,19.236499518715913],[73.06975055565054,19.23649949021925],[73.06975055565054,19.236249764500577],[73.07000030624506,19.23624979275244]]]}"
0_000000000000000002a4,0.06522904095818016,652.2904095818016,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.18249892444679,19.236499486463178],[73.18249892444679,19.23674923463645],[73.18224920686525,19.23674921028097],[73.18224920686525,19.236499550197376],[73.18249892444679,19.236499486463178]]]}"
0_000000000000000002a5,0.1434597040901932,1434.5970409019321,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.07049971655961,19.236499478117025],[73.07049971655961,19.236749204724443],[73.07000030624506,19.236749244833884],[73.07000030624506,19.236499518715913],[73.07049971655961,19.236499478117025]]]}"
0_000000000000000002a6,0.07167449900309246,716.7449900309246,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.07074937627979,19.236749223681997],[73.07074937627979,19.23699895068859],[73.07049971655961,19.236998931486344],[73.07049971655961,19.236749204724443],[73.07074937627979,19.236749223681997]]]}"
0_000000000000000002a7,0.07926183032765109,792.6183032765109,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.18224920686525,19.23674921028097],[73.18224920686525,19.236998958365405],[73.18174977087274,19.236998907913364],[73.18174977087274,19.236749248161587],[73.18224920686525,19.23674921028097]]]}"
0_000000000000000002a8,0.071671727624033,716.71727624033,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.08025173616588,19.243250616852336],[73.08025173616589,19.243500269372564],[73.08000208672155,19.243500347543467],[73.08000208672155,19.24325060745469],[73.08025173616588,19.243250616852336]]]}"
0_000000000000000002a9,0.07167151217591529,716.7151217591529,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.08100086299885,19.243750054057983],[73.08100086299885,19.24399970761972],[73.08075121436553,19.24399969874446],[73.08075121436553,19.243750045427163],[73.08100086299885,19.243750054057983]]]}"
0_000000000000000002aa,0.07178179121728036,717.8179121728036,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.08249910936286,19.2442494413606],[73.08249910936286,19.24449918451119],[73.08224946235192,19.24449917765864],[73.08224946235192,19.244249434752543],[73.08249910936286,19.2442494413606]]]}"
0_000000000000000002ab,0.21519805343029552,2151.980534302955,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.08199972501022,19.24424941920175],[73.08199972501022,19.24449916186325],[73.08125060142258,19.244499120489028],[73.08125060142258,19.244249466374836],[73.08199972501022,19.24424941920175]]]}"
0_000000000000000002ac,0.03926049490535961,392.60494905359604,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.13249905207748,19.24575214128772],[73.13249905207748,19.246001846429156],[73.13224936946948,19.24600182559041],[73.13224936946948,19.24575212069272],[73.13249905207748,19.24575214128772]]]}"
0_000000000000000002ad,2.1108968158706953,21108.968158706954,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.13075108799762,19.24524826122135],[73.13075108799762,19.24499855825047],[73.1312504562213,19.244998602573446],[73.1312504562213,19.245248306031858],[73.1319995965473,19.245248290773763],[73.13224936946948,19.245248319791514],[73.13224936946948,19.24575212069272],[73.1319995965473,19.245752179014378],[73.1319995965473,19.246001883668274],[73.13150022996405,19.24600183989786],[73.13150022996405,19.246750953319655],[73.13174991339237,19.24675097614538],[73.13174991339237,19.247000681170558],[73.1312504562213,19.247000713947347],[73.1312504562213,19.24650130502584],[73.13100077224614,19.24650128160663],[73.13075108799762,19.246501257768916],[73.13075108799761,19.245497964346058],[73.13050140347578,19.2454980289001],[73.13050140347578,19.245248238188363],[73.13075108799762,19.24524826122135]]]}"
0_000000000000000002ae,0.04275900589587642,427.5900589587642,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.13249905207748,19.24700066853253],[73.13249905207748,19.2472503744427],[73.13224936946948,19.247250440217012],[73.13224936946948,19.24700073455052],[73.13249905207748,19.24700066853253]]]}"
0_000000000000000002af,0.07494561071059282,749.4561071059281,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17474899866048,19.252249093958785],[73.17474899866048,19.25249875643924],[73.17449927250533,19.252498791611224],[73.17449927250533,19.252249041526472],[73.17474899866048,19.252249093958785]]]}"
0_000000000000000002b0,0.0716677817071653,716.677817071653,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17499872453959,19.252498808696085],[73.17499872453959,19.252748471572907],[73.17474899866048,19.252748506920486],[73.17474899866048,19.25249875643924],[73.17499872453959,19.252498808696085]]]}"
0_000000000000000002b1,0.06927384294098496,692.7384294098496,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17574790052048,19.252748450865514],[73.17574790052048,19.25299820247269],[73.1754981754696,19.25299815098547],[73.1754981754696,19.252748487469272],[73.17574790052048,19.252748450865514]]]}"
0_000000000000000002b2,0.07175924275716145,717.5924275716145,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.99524787155408,19.210748193609025],[72.99524787155408,19.210997918058663],[72.99499822102973,19.210997894230008],[72.99499822102973,19.210748170026257],[72.99524787155408,19.210748193609025]]]}"
0_000000000000000002b3,1.0490306606906072,10490.306606906073,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.95599894959152,19.220500236054132],[72.95599894959152,19.220250544368692],[72.95674802412807,19.220250574699122],[72.95674802412807,19.220500267123924],[72.95700222054285,19.220500267151085],[72.95700222054285,19.22099965296941],[72.95624864136668,19.220999718925363],[72.95624864136668,19.221249411324237],[72.95574916744435,19.221249379288714],[72.95574916744435,19.22050021627299],[72.95599894959152,19.220500236054132]]]}"
0_000000000000000002b4,0.03748523306453929,374.8523306453929,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.99399934599717,19.278999169688024],[72.99399934599717,19.27924893504953],[72.99349995193646,19.279248915399315],[72.99349995193646,19.278999238320257],[72.99399934599717,19.278999169688024]]]}"
0_000000000000000002b5,0.14051412997077492,1405.141299707749,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.99349995193646,19.279248915399315],[72.99349995193646,19.27974835780476],[72.99325020946094,19.279748342564595],[72.99325020946094,19.27924890065082],[72.99349995193646,19.279248915399315]]]}"
0_000000000000000002b6,0.0716531648912617,716.5316489126169,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.93349830912497,19.28674916271408],[72.93349830912497,19.28699887313077],[72.93324859344986,19.286998846259895],[72.93324859344986,19.2867491360899],[72.93349830912497,19.28674916271408]]]}"
0_000000000000000002b7,0.550387067380419,5503.87067380419,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91749903577539,19.289500414637107],[72.91749903577539,19.289999807343452],[72.91650019469263,19.28999984978154],[72.91650019469263,19.28950037128402],[72.91749903577539,19.289500414637107]]]}"
0_000000000000000002b8,0.1433775161832922,1433.7751618329219,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91525161494333,19.289500349366556],[72.91525161494333,19.289999825394368],[72.9150019703112,19.28999977350685],[72.9150019703112,19.289500385738727],[72.91525161494333,19.289500349366556]]]}"
0_000000000000000002b9,0.16060899662691003,1606.0899662691004,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91449808390838,19.289999842332406],[72.91449808390838,19.29024953594579],[72.91374896662279,19.290249532737807],[72.91374896662279,19.289999839865235],[72.91449808390838,19.289999842332406]]]}"
0_000000000000000002ba,0.1858675666689405,1858.675666689405,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91349923029824,19.289999776813275],[72.91349923029824,19.29024955720427],[72.91250037252028,19.290249483976694],[72.91250037252028,19.289999792338982],[72.91349923029824,19.289999776813275]]]}"
0_000000000000000002bb,0.07165166856653551,716.5166856653551,2022.0,"{""type"":""Polygon"",""coordinates"":[[[72.91950112144121,19.29024956064861],[72.91950112144121,19.29049925936047],[72.91925148124447,19.290499214124363],[72.91925148124447,19.290249515659337],[72.91950112144121,19.29024956064861]]]}"
0_000000000000000002bc,0.1846931468799068,1846.931468799068,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17650148514836,19.252998154686964],[73.17650148514836,19.253247907181148],[73.17574790052048,19.2532478663852],[73.17574790052048,19.25299820247269],[73.17650148514836,19.252998154686964]]]}"
0_000000000000000002bd,0.06783733954934512,678.3733954934512,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17675111906685,19.253247860907845],[73.17675111906685,19.253502094066175],[73.17650148514836,19.253502052243803],[73.17650148514836,19.253247907181148],[73.17675111906685,19.253247860907845]]]}"
0_000000000000000002be,0.07177783975040211,717.7783975040211,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.17700084273227,19.253502056095165],[73.17700084273227,19.25375180938484],[73.17675111906685,19.253751759264304],[73.17675111906685,19.253502094066175],[73.17700084273227,19.253502056095165]]]}"
0_000000000000000002bf,0.14355514604157094,1435.5514604157095,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.16649969740766,19.254001510115295],[73.16649969740766,19.254500909162182],[73.16624996214186,19.254500928551884],[73.16624996214186,19.254001529991466],[73.16649969740766,19.254001510115295]]]}"
0_000000000000000002c0,1.4364399678787538,14364.399678787539,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.16050219376456,19.25800128703306],[73.16050219376456,19.25775163505109],[73.16075193536886,19.257751628467968],[73.16075193536886,19.257501888551918],[73.16150106850112,19.257501857075454],[73.16175071897545,19.25750184009001],[73.16175071897545,19.258001322021652],[73.16150106850112,19.258001338520582],[73.16150106850112,19.258250991628543],[73.16125132772251,19.25825099898155],[73.16125132772251,19.25850073984333],[73.16024804043624,19.25850070819638],[73.16024804043624,19.258251056156045],[73.15999829827662,19.258250973563662],[73.15974864587157,19.258250986881166],[73.15974864587157,19.2580013354803],[73.16050219376456,19.25800128703306]]]}"
0_000000000000000002c1,0.0685350328093884,685.350328093884,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.15949890316166,19.258250991294897],[73.15949890316166,19.258500730448947],[73.15924916017659,19.258500734200407],[73.15924916017659,19.258250995289742],[73.15949890316166,19.258250991294897]]]}"
0_000000000000000002c2,0.5721425709443935,5721.4257094439345,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.15825036554548,19.259000150479615],[73.15825036554548,19.25850076198922],[73.1589995069464,19.258500746018516],[73.1589995069464,19.259000135968844],[73.15850001960067,19.259000140404158],[73.15850001960067,19.25924987904373],[73.15800062118494,19.25924988980301],[73.15800062118494,19.25900015165014],[73.15825036554548,19.259000150479615]]]}"
0_000000000000000002c3,0.07501591824999043,750.1591824999043,2022.0,"{""type"":""Polygon"",""coordinates"":[[[73.15825036554548,19.25974927828397],[73.15825036554548,19.259999017139098],[73.15800062118494,19.259999017336103],[73.15800062118494,19.259749278724367],[73.15825036554548,19.25974927828397]]]}"
